,OBJECTID,Sample_Date,Lat_deg_,Long_deg_,Pieces_KM2,Normalized,Country,Year
2127,3298,2012-07-08,18.46,-157.58,199859,0,,2012
2128,3299,2012-10-30,18.46,-157.58,568786,0,,2012
2129,3301,2000-12-13,18.47,-75.09,6075,0,United States,2000
2130,3302,2000-12-13,18.47,-75.09,1620,0,United States,2000
2131,3303,2001-02-25,18.47,-76.03,5400,0,,2001
2132,3305,2002-04-16,18.48,-79.16,772,0,,2002
2133,3306,2006-12-18,18.48,-75.82,0,0,,2006
2134,3310,2001-03-06,18.5,-75.95,7019,0,,2001
2135,3311,2008-12-10,18.5,-79.88,496,0,,2008
2136,3312,2004-11-02,18.52,-59.56,0,0,,2004
2137,3316,2004-04-15,18.53,-80.8,0,0,,2004
2138,3317,2002-04-18,18.54,-170.6,1080,0,,2002
2139,3319,2008-04-22,18.55,-77.46,540,0,Jamaica,2008
2140,3322,2003-02-28,18.57,-76.82,3780,0,Jamaica,2003
2141,3323,2005-04-24,18.57,-60.82,1620,0,,2005
2142,3324,2006-12-18,18.57,-75.24,540,0,,2006
2143,3327,2002-12-24,18.58,-77.35,6513,0,Jamaica,2002
2144,3328,2007-12-11,18.58,-83.39,1176,0,,2007
2145,3329,2000-12-23,18.59,-78.87,3240,0,,2000
2146,3330,2001-05-12,18.6,-64.94,568,0,British Virgin Islands,2001
2147,3334,2001-10-31,18.63,-59.64,2700,0,,2001
2148,3335,2003-12-01,18.64,-64.56,540,0,British Virgin Islands,2003
2149,3336,2004-03-05,18.64,-68.26,0,0,República Dominicana,2004
2150,3337,2001-03-07,18.65,-76.93,0,0,,2001
2151,3339,2002-12-12,18.66,-114.51,0,0,,2002
2152,3340,2007-05-12,18.66,-64.96,0,0,,2007
2153,3343,2004-04-12,18.68,-76.92,3240,0,,2004
2154,3344,2007-03-08,18.68,-75.12,0,0,,2007
2155,3345,2007-05-12,18.68,-64.96,765,0,,2007
2156,3347,2000-12-20,18.69,-78.41,0,0,,2000
2157,3351,2006-12-08,18.7,-67.76,432,0,,2006
2158,3352,2007-03-08,18.7,-75.56,43243,0,,2007
2159,3356,2001-05-02,18.72,-64.64,540,0,,2001
2160,3357,2000-03-12,18.73,-75.51,0,0,,2000
2161,3358,2001-03-06,18.73,-75.58,0,0,,2001
2162,3359,2005-10-31,18.73,-58.33,1908,0,,2005
2163,3360,2006-04-04,18.73,-75.37,0,0,,2006
2164,3361,2007-03-13,18.74,-77.39,0,0,,2007
2165,3364,2001-03-05,18.75,-74.7,2700,0,,2001
2166,3365,2001-03-08,18.76,-77.48,1800,0,,2001
2167,3366,2002-04-16,18.76,-78.17,0,0,,2002
2168,3367,2003-04-13,18.76,-77.02,97192,0,,2003
2169,3368,2005-05-09,18.76,-63.83,491,0,,2005
2170,3369,2000-03-12,18.77,-76.27,2667,0,,2000
2171,3370,2003-04-14,18.77,-77.93,0,0,,2003
2172,3371,2005-04-24,18.77,-60.59,6171,0,,2005
2173,3372,2000-12-20,18.78,-77.71,28348,0,,2000
2174,3373,2000-12-20,18.78,-77.71,13499,0,,2000
2175,3374,2002-04-16,18.78,-77.82,3240,0,,2002
2176,3379,2007-12-19,18.8,-84.9,2020,0,,2007
2177,3380,2008-04-23,18.8,-77.96,1157,0,,2008
2178,3384,2003-05-13,18.83,-156.55,0,0,,2003
2179,3385,2005-05-10,18.84,-63.62,13113,0,,2005
2180,3386,2007-04-23,18.84,-60.37,1525,0,,2007
2181,3387,2007-03-13,18.86,-79.4,0,0,,2007
2182,3389,2003-03-03,18.89,-79.21,2700,0,,2003
2183,3390,2000-03-11,18.9,-75.02,540,0,,2000
2184,3391,2003-03-01,18.9,-77.17,0,0,,2003
2185,3392,2000-05-18,18.91,-68.24,540,0,República Dominicana,2000
2186,3393,2000-05-18,18.91,-68.24,10799,0,República Dominicana,2000
2187,3394,2007-03-08,18.92,-75.96,5405,0,,2007
2188,3396,2002-03-08,18.93,-76.75,2160,0,,2002
2189,3397,2005-03-09,18.94,-75.84,2160,0,,2005
2190,3400,2003-02-14,18.95,-156.27,600,0,,2003
2191,3401,2005-03-09,18.95,-75.78,1620,0,,2005
2192,3402,2005-03-09,18.95,-75.81,6479,0,,2005
2193,3403,2000-12-19,18.96,-76.96,3240,0,,2000
2194,3404,2008-04-24,18.96,-78.46,8999,0,,2008
2195,3407,2001-03-12,18.97,-85.53,2250,0,,2001
2196,3408,2007-10-28,18.97,-58.03,1744,0,,2007
2197,3409,2012-06-30,18.97,-143.47,4354,0,,2012
2198,3410,2012-10-26,18.97,-143.47,47846,0,,2012
2199,3413,2002-03-07,18.98,-74.99,12419,0,,2002
2200,3414,2005-03-08,18.98,-75.08,3000,0,,2005
2201,3415,2002-04-15,18.99,-76.67,540,0,,2002
2202,3416,2005-03-08,18.99,-75.11,3240,0,,2005
2203,3417,2005-03-08,18.99,-75.14,4050,0,,2005
2204,3419,2000-11-04,19.01,-58.68,0,0,,2000
2205,3420,2002-03-08,19.01,-77.9,1620,0,,2002
2206,3421,2005-03-09,19.01,-75.52,1543,0,,2005
2207,3423,2005-03-08,19.02,-75.31,0,0,,2005
2208,3425,2001-12-17,19.03,-77.84,0,0,,2001
2209,3426,2002-03-06,19.03,-74.49,675,0,,2002
2210,3427,2008-12-10,19.03,-80.42,364,0,,2008
2211,3429,2000-03-13,19.04,-76.93,0,0,,2000
2212,3430,2001-03-08,19.04,-78.39,2160,0,,2001
2213,3431,2008-04-17,19.04,-74.55,1989,0,,2008
2214,3432,2006-02-24,19.05,-74.0,6173,0,,2006
2215,3433,2001-05-13,19.06,-65.01,720,0,,2001
2216,3434,2001-05-13,19.06,-65.01,0,0,,2001
2217,3436,2000-03-13,19.09,-77.96,3780,0,,2000
2218,3437,2002-04-02,19.09,-156.24,5343,0,,2002
2219,3438,2008-04-24,19.09,-79.22,2700,0,,2008
2220,3439,2000-03-11,19.1,-74.37,5000,0,,2000
2221,3440,2000-12-19,19.11,-76.56,0,0,,2000
2222,3441,2000-12-19,19.11,-76.56,1620,0,,2000
2223,3442,2003-11-03,19.11,-57.61,4723,0,,2003
2224,3443,2000-11-04,19.12,-59.73,0,0,,2000
2225,3444,2001-10-29,19.12,-106.06,540,0,,2001
2226,3446,2003-03-01,19.13,-77.69,0,0,,2003
2227,3447,2003-04-28,19.13,-154.67,0,0,,2003
2228,3448,2000-03-04,19.15,-69.56,0,0,República Dominicana,2000
2229,3449,2000-03-13,19.15,-77.31,0,0,,2000
2230,3450,2003-04-28,19.15,-154.81,0,0,,2003
2231,3451,2006-10-30,19.16,-60.71,900,0,,2006
2232,3453,2002-04-18,19.17,-171.16,0,0,,2002
2233,3454,2006-12-08,19.18,-68.49,3780,0,República Dominicana,2006
2234,3455,2006-12-12,19.18,-69.09,2700,0,República Dominicana,2006
2235,3456,2008-12-13,19.19,-84.56,2144,0,,2008
2236,3457,2000-04-26,19.2,-60.69,0,0,,2000
2237,3458,2003-04-28,19.2,-154.86,0,0,United States,2003
2238,3459,2004-03-04,19.21,-69.09,1080,0,República Dominicana,2004
2239,3464,2003-04-08,19.23,-74.48,1246,0,,2003
2240,3465,2003-04-28,19.23,-155.0,29158,0,United States,2003
2241,3466,2003-12-03,19.24,-156.55,4860,0,,2003
2242,3467,2004-04-20,19.24,-156.55,8099,0,,2004
2243,3468,2012-07-01,19.24,-143.41,113081,0,,2012
2244,3469,2012-07-08,19.24,-156.55,15546,0,,2012
2245,3470,2012-10-26,19.24,-143.41,77938,0,,2012
2246,3471,2012-10-30,19.24,-156.55,956211,0,,2012
2247,3472,2001-04-21,19.25,-61.03,3240,0,,2001
2248,3473,2008-04-11,19.25,-68.91,0,0,República Dominicana,2008
2249,3474,2002-03-08,19.26,-78.73,9719,0,,2002
2250,3478,2005-03-03,19.28,-69.09,0,0,República Dominicana,2005
2251,3479,2006-12-25,19.28,-80.55,0,0,,2006
2252,3482,2008-12-11,19.3,-80.7,399,0,,2008
2253,3483,2005-04-24,19.31,-59.94,5400,0,,2005
2254,3484,2006-12-17,19.31,-74.63,4723,0,,2006
2255,3486,2002-03-06,19.32,-73.86,3085,0,,2002
2256,3487,2000-03-08,19.33,-69.16,7019,0,República Dominicana,2000
2257,3488,2003-03-02,19.33,-79.14,0,0,,2003
2258,3490,2006-12-09,19.35,-68.92,450,0,República Dominicana,2006
2259,3491,2003-02-13,19.36,-156.38,600,0,,2003
2260,3493,2001-03-05,19.38,-74.09,0,0,,2001
2261,3494,2002-11-04,19.38,-57.75,900,0,,2002
2262,3495,2000-03-11,19.39,-74.05,0,0,,2000
2263,3497,2005-03-08,19.4,-73.99,2160,0,,2005
2264,3499,2003-11-18,19.43,-145.47,9179,0,,2003
2265,3500,2004-03-04,19.43,-69.12,3857,0,República Dominicana,2004
2266,3501,2004-04-09,19.43,-145.47,0,0,,2004
2267,3502,2007-05-12,19.43,-64.95,0,0,,2007
2268,3503,2012-07-02,19.43,-145.47,63737,0,,2012
2269,3504,2012-10-27,19.43,-145.47,85085,0,,2012
2270,3506,2000-03-03,19.44,-69.28,0,0,República Dominicana,2000
2271,3507,2002-12-26,19.45,-80.55,0,0,,2002
2272,3508,2008-04-25,19.46,-80.24,0,0,,2008
2273,3509,2003-02-12,19.47,-156.98,469,0,,2003
2274,3510,2000-03-14,19.48,-78.87,540,0,,2000
2275,3511,2007-10-28,19.49,-57.91,814,0,,2007
2276,3513,2005-05-10,19.5,-63.76,12419,0,,2005
2277,3514,2007-10-28,19.5,-57.91,0,0,,2007
2278,3515,2003-02-13,19.51,-156.49,3446,0,,2003
2279,3516,2004-04-07,19.51,-144.23,600,0,,2004
2280,3517,2012-07-01,19.51,-144.23,112033,0,,2012
2281,3518,2012-10-26,19.51,-144.23,16293,0,,2012
2282,3520,2001-10-30,19.52,-59.62,3240,0,,2001
2283,3524,2000-02-28,19.55,-68.34,0,0,,2000
2284,3525,2000-03-14,19.55,-79.18,0,0,,2000
2285,3526,2000-03-11,19.57,-73.96,0,0,,2000
2286,3528,2004-04-13,19.58,-78.68,4200,0,,2004
2287,3529,2001-03-09,19.59,-79.14,4050,0,,2001
2288,3532,2002-04-02,19.62,-157.0,3740,0,,2002
2289,3533,2012-07-02,19.62,-146.5,92411,0,,2012
2290,3534,2012-10-27,19.62,-146.5,195727,0,,2012
2291,3535,2000-02-26,19.66,-73.75,3240,0,,2000
2292,3536,2003-02-12,19.66,-157.2,2812,0,,2003
2293,3541,2000-02-28,19.71,-69.16,7559,0,República Dominicana,2000
2294,3542,2000-03-02,19.71,-69.69,13195,0,República Dominicana,2000
2295,3543,2001-12-18,19.71,-79.09,3240,0,,2001
2296,3544,2002-03-03,19.72,-69.39,26458,0,República Dominicana,2002
2297,3545,2001-03-09,19.73,-79.26,771,0,,2001
2298,3546,2012-07-02,19.73,-146.63,55109,0,,2012
2299,3547,2012-10-27,19.73,-146.63,120300,0,,2012
2300,3548,2005-03-05,19.74,-69.53,9719,0,República Dominicana,2005
2301,3549,2004-04-14,19.75,-79.29,4320,0,,2004
2302,3550,2005-04-23,19.76,-59.79,1620,0,,2005
2303,3552,2006-12-13,19.77,-69.48,540,0,República Dominicana,2006
2304,3553,2007-03-15,19.77,-81.06,0,0,,2007
2305,3554,2002-03-03,19.79,-70.21,540,0,República Dominicana,2002
2306,3556,2003-05-12,19.8,-156.16,0,0,United States,2003
2307,3557,2003-11-15,19.8,-143.03,1080,0,,2003
2308,3558,2012-06-29,19.8,-143.03,7263,0,,2012
2309,3559,2012-10-26,19.8,-143.03,52492,0,,2012
2310,3560,2002-04-19,19.81,-171.91,557,0,,2002
2311,3562,2001-02-20,19.82,-74.67,540,0,Cuba,2001
2312,3563,2002-03-09,19.82,-79.6,900,0,Cayman Islands,2002
2313,3564,2008-04-25,19.82,-81.07,2004,0,,2008
2314,3565,2002-11-13,19.83,-109.7,0,0,,2002
2315,3566,2000-04-26,19.85,-60.53,11339,0,,2000
2316,3567,2002-12-12,19.85,-113.05,0,0,,2002
2317,3568,2003-03-02,19.85,-78.88,3780,0,,2003
2318,3569,2002-03-20,19.86,-154.98,1080,0,United States,2002
2319,3576,2000-03-09,19.88,-69.96,4860,0,República Dominicana,2000
2320,3577,2005-03-01,19.88,-69.13,19978,0,República Dominicana,2005
2321,3578,2005-03-01,19.89,-70.1,2160,0,República Dominicana,2005
2322,3579,2000-05-19,19.91,-69.14,7199,0,República Dominicana,2000
2323,3580,2005-10-31,19.93,-58.03,0,0,,2005
2324,3581,2008-04-25,19.93,-81.81,0,0,,2008
2325,3582,2001-02-26,19.94,-69.75,2571,0,República Dominicana,2001
2326,3583,2000-03-09,19.95,-70.76,4320,0,República Dominicana,2000
2327,3584,2003-12-02,19.95,-156.16,2160,0,United States,2003
2328,3585,2006-12-16,19.95,-73.58,0,0,,2006
2329,3586,2012-07-07,19.95,-156.16,65069,0,United States,2012
2330,3587,2012-10-30,19.95,-156.16,128620,0,United States,2012
2331,3588,2012-07-03,19.96,-146.64,99623,0,,2012
2332,3589,2012-10-27,19.96,-146.64,97180,0,,2012
2333,3596,2005-02-25,19.98,-70.59,16799,0,República Dominicana,2005
2334,3597,2006-12-16,19.98,-73.0,2700,0,Ayiti,2006
2335,3598,2007-03-15,19.98,-81.3,0,0,,2007
2336,3605,2000-03-02,20.01,-69.94,1963,0,República Dominicana,2000
2337,3606,2001-03-12,20.01,-85.08,3780,0,,2001
2338,3609,2000-05-20,20.02,-70.32,491,0,República Dominicana,2000
2339,3610,2000-05-20,20.02,-70.32,0,0,República Dominicana,2000
2340,3611,2000-11-03,20.02,-59.28,1963,0,,2000
2341,3612,2005-03-05,20.02,-69.85,16199,0,República Dominicana,2005
2342,3613,2001-02-20,20.03,-73.75,0,0,,2001
2343,3614,2005-05-11,20.03,-64.0,6299,0,,2005
2344,3615,2006-10-30,20.03,-60.45,0,0,,2006
2345,3616,2007-03-02,20.03,-69.18,0,0,República Dominicana,2007
2346,3617,2008-04-16,20.05,-73.52,838,0,,2008
2347,3618,2006-12-15,20.07,-72.4,450,0,,2006
2348,3619,2007-10-27,20.07,-57.93,900,0,,2007
2349,3620,2000-02-27,20.08,-68.15,1080,0,,2000
2350,3621,2007-03-03,20.11,-70.09,0,0,República Dominicana,2007
2351,3622,2006-12-13,20.12,-69.95,3780,0,República Dominicana,2006
2352,3625,2001-03-04,20.14,-73.2,0,0,,2001
2353,3626,2003-11-21,20.14,-148.94,1080,0,,2003
2354,3627,2012-07-04,20.14,-148.94,25446,0,,2012
2355,3628,2012-10-28,20.14,-148.94,267554,0,,2012
2356,3630,2001-02-22,20.15,-68.87,1080,0,,2001
2357,3631,2007-04-22,20.15,-59.65,1080,0,,2007
2358,3632,2012-07-04,20.15,-147.77,116797,0,,2012
2359,3633,2012-10-27,20.15,-147.77,45356,0,,2012
2360,3635,2001-03-04,20.17,-73.56,3374,0,,2001
2361,3636,2002-02-26,20.17,-67.97,31857,0,,2002
2362,3637,2007-03-16,20.17,-81.79,540,0,,2007
2363,3642,2008-04-14,20.18,-70.07,1620,0,República Dominicana,2008
2364,3643,2005-03-06,20.19,-70.83,0,0,República Dominicana,2005
2365,3645,2001-12-18,20.21,-79.82,0,0,,2001
2366,3650,2004-11-01,20.22,-58.76,1080,0,,2004
2367,3652,2001-03-02,20.23,-71.02,1800,0,República Dominicana,2001
2368,3653,2001-03-02,20.24,-71.71,9719,0,República Dominicana,2001
2369,3654,2002-04-01,20.24,-157.38,7714,0,,2002
2370,3655,2008-04-10,20.24,-68.52,0,0,,2008
2371,3656,2005-04-22,20.27,-59.4,5400,0,,2005
2372,3657,2006-12-14,20.27,-70.46,0,0,República Dominicana,2006
2373,3658,2007-05-13,20.27,-64.99,4320,0,,2007
2374,3659,2012-07-06,20.27,-156.47,4635,0,,2012
2375,3660,2012-10-30,20.27,-156.47,326004,0,,2012
2376,3661,2007-05-13,20.28,-64.97,1754,0,,2007
2377,3662,2002-11-03,20.29,-57.26,540,0,,2002
2378,3663,2005-03-06,20.29,-71.48,0,0,República Dominicana,2005
2379,3664,2008-04-16,20.31,-72.45,2094,0,,2008
2380,3665,2002-03-05,20.33,-72.71,540,0,,2002
2381,3666,2007-03-05,20.33,-71.01,0,0,República Dominicana,2007
2382,3671,2003-11-21,20.35,-154.67,1620,0,,2003
2383,3672,2012-10-28,20.35,-154.67,275650,0,,2012
2384,3673,2008-04-15,20.36,-71.01,386,0,República Dominicana,2008
2385,3677,2001-03-03,20.39,-72.69,6479,0,,2001
2386,3680,2003-05-10,20.4,-156.47,0,0,United States,2003
2387,3681,2006-12-15,20.4,-72.23,13499,0,,2006
2388,3682,2001-10-30,20.41,-59.59,1800,0,,2001
2389,3684,2001-03-01,20.42,-70.15,491,0,República Dominicana,2001
2390,3688,2005-05-11,20.48,-64.24,12959,0,,2005
2391,3689,2003-02-12,20.49,-157.42,0,0,,2003
2392,3690,2003-04-06,20.51,-73.69,0,0,,2003
2393,3691,2000-02-24,20.53,-73.81,540,0,,2000
2394,3692,2001-03-03,20.53,-73.21,6479,0,,2001
2395,3693,2001-05-14,20.53,-65.44,1800,0,,2001
2396,3694,2001-05-14,20.53,-65.44,3600,0,,2001
2397,3695,2007-02-23,20.55,-69.09,1800,0,,2007
2398,3699,2002-03-04,20.57,-71.68,0,0,,2002
2399,3700,2002-03-21,20.57,-155.54,540,0,,2002
2400,3701,2003-11-23,20.57,-154.86,0,0,,2003
2401,3702,2004-04-19,20.57,-154.86,4154,0,,2004
2402,3703,2012-07-06,20.57,-154.86,32553,0,,2012
2403,3704,2012-10-29,20.57,-154.86,363021,0,,2012
2404,3710,2000-05-21,20.59,-72.0,7559,0,,2000
2405,3711,2000-05-21,20.59,-72.0,2160,0,,2000
2406,3713,2004-04-14,20.6,-154.81,2880,0,,2004
2407,3714,2012-07-05,20.6,-154.81,11720,0,,2012
2408,3715,2012-10-28,20.6,-154.81,1181602,0,,2012
2409,3716,2000-02-24,20.61,-73.82,540,0,,2000
2410,3717,2004-04-19,20.61,-155.0,2314,0,,2004
2411,3718,2007-03-06,20.61,-73.42,2945,0,,2007
2412,3719,2012-07-06,20.61,-155.0,117270,0,,2012
2413,3720,2012-10-29,20.61,-155.0,663457,0,,2012
2414,3724,2006-12-13,20.63,-70.57,491,0,República Dominicana,2006
2415,3725,2001-02-19,20.64,-73.66,0,0,,2001
2416,3727,2000-05-22,20.67,-73.29,1200,0,,2000
2417,3728,2000-05-22,20.67,-73.29,1800,0,,2000
2418,3729,2005-04-22,20.67,-59.49,3780,0,,2005
2419,3730,2007-03-04,20.67,-70.06,1800,0,,2007
2420,3733,2007-05-13,20.68,-65.07,19740,0,,2007
2421,3734,2002-12-11,20.69,-111.76,0,0,,2002
2422,3735,2008-03-06,20.69,-71.08,1730,0,República Dominicana,2008
2423,3737,2005-10-30,20.7,-57.72,1127,0,,2005
2424,3742,2000-03-01,20.73,-69.88,798,0,,2000
2425,3743,2007-03-06,20.73,-72.41,0,0,,2007
2426,3745,2008-11-06,20.77,-58.64,0,0,,2008
2427,3746,2001-04-21,20.79,-60.83,0,0,,2001
2428,3747,2006-04-03,20.79,-73.86,4320,0,,2006
2429,3749,2006-04-03,20.81,-73.86,540,0,,2006
2430,3750,2007-10-27,20.82,-58.14,765,0,,2007
2431,3752,2002-04-01,20.85,-157.7,1028,0,,2002
2432,3755,2000-11-03,20.91,-58.99,2160,0,,2000
2433,3758,2000-05-22,20.93,-73.74,3927,0,The Bahamas,2000
2434,3759,2000-05-22,20.93,-73.74,1620,0,The Bahamas,2000
2435,3760,2002-11-03,20.93,-57.13,1080,0,,2002
2436,3761,2003-02-11,20.94,-157.49,21384,0,,2003
2437,3764,2000-02-27,20.95,-68.11,0,0,,2000
2438,3765,2000-02-27,20.97,-68.11,0,0,,2000
2439,3766,2002-02-26,20.97,-68.21,1620,0,,2002
2440,3769,2002-11-12,20.99,-109.22,0,0,,2002
2441,3774,2007-02-22,21.03,-69.39,1350,0,,2007
2442,3776,2001-05-14,21.04,-65.5,19798,0,,2001
2443,3785,2001-02-21,21.12,-69.31,0,0,,2001
2444,3787,2001-02-19,21.15,-73.97,540,0,The Bahamas,2001
2445,3788,2003-11-14,21.15,-142.77,540,0,,2003
2446,3789,2005-05-12,21.15,-64.42,7919,0,,2005
2447,3790,2012-06-29,21.15,-142.77,101980,0,,2012
2448,3791,2012-10-26,21.15,-142.77,20510,0,,2012
2449,3792,2008-04-10,21.16,-68.33,4154,0,,2008
2450,3795,2008-03-04,21.17,-71.41,551,0,Turks and Caicos Islands,2008
2451,3796,2003-02-10,21.18,-157.79,6352,0,United States,2003
2452,3797,2003-04-05,21.18,-73.64,0,0,The Bahamas,2003
2453,3799,2001-03-13,21.21,-84.68,2160,0,,2001
2454,3801,2007-10-26,21.22,-58.0,1081,0,,2007
2455,3802,2000-02-23,21.23,-73.83,540,0,The Bahamas,2000
2456,3803,2002-11-12,21.24,-108.73,0,0,,2002
2457,3804,2007-05-14,21.28,-64.95,16511,0,,2007
2458,3807,2004-04-04,21.31,-73.64,49676,0,The Bahamas,2004
2459,3810,2006-10-29,21.32,-60.14,3085,0,,2006
2460,3811,2001-05-15,21.34,-65.65,3240,0,,2001
2461,3812,2001-05-15,21.34,-65.65,4860,0,,2001
2462,3813,2003-02-23,21.34,-74.45,540,0,The Bahamas,2003
2463,3814,2002-12-11,21.35,-110.61,0,0,,2002
2464,3820,2001-03-14,21.39,-81.96,5400,0,Cuba,2001
2465,3821,2001-04-20,21.4,-60.73,5940,0,,2001
2466,3822,2001-10-29,21.4,-59.45,2160,0,,2001
2467,3823,2000-02-26,21.41,-68.33,0,0,,2000
2468,3824,2002-11-11,21.41,-108.34,0,0,,2002
2469,3825,2003-11-13,21.42,-142.07,540,0,,2003
2470,3826,2012-06-29,21.42,-142.07,53579,0,,2012
2471,3827,2012-10-25,21.42,-142.07,44101,0,,2012
2472,3829,2002-12-02,21.44,-105.6,1161,0,México,2002
2473,3830,2003-02-23,21.44,-74.2,3240,0,The Bahamas,2003
2474,3835,2002-11-11,21.5,-108.3,540,0,,2002
2475,3836,2001-05-15,21.53,-65.82,89093,0,,2001
2476,3837,2001-05-15,21.53,-65.82,16199,0,,2001
2477,3838,2001-03-14,21.54,-81.02,0,0,Cuba,2001
2478,3839,2007-02-22,21.54,-69.53,8999,0,,2007
2479,3841,2004-02-27,21.59,-69.1,13885,0,,2004
2480,3842,2003-11-01,21.61,-57.66,2700,0,,2003
2481,3844,2006-02-18,21.62,-69.46,2160,0,,2006
2482,3851,2007-05-14,21.65,-64.82,9528,0,,2007
2483,3852,2007-10-26,21.65,-57.93,0,0,,2007
2484,3853,2007-10-26,21.66,-57.93,0,0,,2007
2485,3857,2002-11-02,21.68,-56.7,1080,0,,2002
2486,3859,2005-05-12,21.72,-64.54,33747,0,,2005
2487,3860,2005-10-30,21.72,-57.32,1978,0,,2005
2488,3863,2003-04-05,21.76,-73.36,0,0,The Bahamas,2003
2489,3865,2007-04-21,21.78,-59.11,1976,0,,2007
2490,3866,2006-02-20,21.81,-71.18,1080,0,,2006
2491,3867,2008-11-06,21.81,-58.65,4358,0,,2008
2492,3871,2003-07-05,21.82,-157.55,432,0,,2003
2493,3873,2003-11-01,21.85,-57.53,8774,0,,2003
2494,3876,2003-04-04,21.88,-73.33,0,0,The Bahamas,2003
2495,3881,2006-10-29,21.96,-60.0,71247,0,,2006
2496,3884,2000-04-25,21.98,-60.05,1157,0,,2000
2497,3889,2003-02-22,22.04,-74.58,0,0,The Bahamas,2003
2498,3894,2004-10-31,22.08,-58.07,22089,0,,2004
2499,3895,2000-11-02,22.1,-58.73,2700,0,,2000
2500,3896,2001-02-21,22.1,-69.2,2160,0,,2001
2501,3897,2008-03-03,22.11,-71.66,1751,0,,2008
2502,3898,2012-06-28,22.11,-141.71,31888,0,,2012
2503,3899,2012-10-25,22.11,-141.71,136043,0,,2012
2504,3900,2000-02-26,22.15,-69.15,2160,0,,2000
2505,3901,2000-02-26,22.17,-69.17,6479,0,,2000
2506,3902,2002-12-02,22.17,-106.46,3600,0,,2002
2507,3903,2008-03-04,22.17,-71.61,0,0,,2008
2508,3904,2007-02-22,22.18,-70.23,0,0,,2007
2509,3905,2002-12-10,22.2,-109.9,0,0,,2002
2510,3906,2000-11-03,22.21,-57.36,3780,0,,2000
2511,3907,2001-03-16,22.21,-85.26,0,0,,2001
2512,3910,2000-02-22,22.24,-73.72,14039,0,The Bahamas,2000
2513,3911,2008-03-04,22.24,-71.57,0,0,,2008
2514,3915,2002-02-23,22.29,-71.93,0,0,,2002
2515,3916,2007-05-15,22.29,-64.77,62635,0,,2007
2516,3917,2002-11-02,22.3,-56.52,2700,0,,2002
2517,3918,2007-05-15,22.31,-64.77,53306,0,,2007
2518,3920,2007-04-21,22.34,-58.71,8674,0,,2007
2519,3925,2004-02-27,22.41,-69.71,5398,0,,2004
2520,3926,2002-02-25,22.42,-68.73,23623,0,,2002
2521,3928,2001-02-18,22.47,-74.47,2700,0,The Bahamas,2001
2522,3929,2001-10-28,22.47,-107.6,11570,0,,2001
2523,3930,2008-03-02,22.47,-72.57,0,0,,2008
2524,3933,2003-07-05,22.5,-157.43,540,0,,2003
2525,3935,2007-10-25,22.54,-57.89,4598,0,,2007
2526,3938,2002-02-23,22.57,-71.64,1620,0,,2002
2527,3939,2001-04-20,22.59,-60.57,1620,0,,2001
2528,3943,2001-05-16,22.6,-65.95,1620,0,,2001
2529,3944,2001-05-16,22.6,-65.95,0,0,,2001
2530,3947,2008-11-05,22.68,-58.76,970,0,,2008
2531,3957,2003-11-13,22.76,-141.69,4860,0,,2003
2532,3958,2012-06-27,22.76,-141.69,38649,0,,2012
2533,3959,2012-10-25,22.76,-141.69,68363,0,,2012
2534,3960,2000-02-22,22.78,-73.74,10799,0,,2000
2535,3962,2002-10-28,22.81,-110.19,0,0,México,2002
2536,3968,2006-04-02,22.86,-74.48,16739,0,,2006
2537,3969,2006-04-02,22.86,-74.48,9179,0,,2006
2538,3970,2006-10-29,22.86,-59.8,2160,0,,2006
2539,3971,2000-02-25,22.87,-69.81,4199,0,,2000
2540,3972,2001-10-20,22.87,-109.94,2700,0,México,2001
2541,3974,2002-02-24,22.88,-70.49,1350,0,,2002
2542,3978,2002-12-03,22.9,-107.51,0,0,,2002
2543,3979,2007-02-21,22.91,-70.46,1440,0,,2007
2544,3982,2001-03-14,22.93,-84.85,1080,0,,2001
2545,3983,2002-02-24,22.93,-69.56,19438,0,,2002
2546,3988,2001-10-20,22.97,-110.49,0,0,,2001
2547,3991,2003-11-01,22.99,-148.78,4860,0,,2003
2548,3992,2012-10-21,22.99,-148.78,2178976,0,,2012
2549,3996,2005-05-13,23.04,-64.61,10799,0,,2005
2550,3999,2002-11-09,23.05,-108.68,0,0,,2002
2551,4000,2000-04-25,23.06,-59.8,23218,0,,2000
2552,4001,2001-10-19,23.06,-110.98,540,0,,2001
2553,4002,2004-04-04,23.06,-73.22,7019,0,,2004
2554,4003,2002-12-04,23.09,-108.92,0,0,,2002
2555,4005,2002-11-01,23.13,-56.39,4200,0,,2002
2556,4006,2002-12-04,23.14,-108.72,535,0,,2002
2557,4007,2002-12-10,23.14,-109.13,0,0,,2002
2558,4008,2003-11-01,23.15,-144.69,540,0,,2003
2559,4009,2012-10-20,23.15,-144.69,269637,0,,2012
2560,4010,2006-02-17,23.16,-71.29,16199,0,,2006
2561,4014,2001-02-20,23.17,-69.92,5400,0,,2001
2562,4017,2001-10-28,23.2,-59.39,20617,0,,2001
2563,4018,2001-03-16,23.21,-84.21,0,0,,2001
2564,4022,2002-11-08,23.22,-109.02,0,0,,2002
2565,4023,2008-04-09,23.22,-67.82,3780,0,,2008
2566,4029,2003-10-31,23.24,-57.67,6479,0,,2003
2567,4030,2007-10-25,23.24,-57.81,0,0,,2007
